Comment,Id,Language_Type,Part1,Part2b,Part2t,Ref_Name,Scope
,pka,H,,,,Ardhamāgadhī Prākrit,I
,pkb,L,,,,Pokomo,I
,pkc,H,,,,Paekche,I
,pkg,L,,,,Pak-Tong,I
,pkh,L,,,,Pankhu,I
,pkn,L,,,,Pakanha,I
,pko,L,,,,Pökoot,I
,pkp,L,,,,Pukapuka,I
,pkr,L,,,,Attapady Kurumba,I
,pks,L,,,,Pakistan Sign Language,I
,pkt,L,,,,Maleng,I
,pku,L,,,,Paku,I
,pla,L,,,,Miani,I
,plb,L,,,,Polonombauk,I
,plc,L,,,,Central Palawano,I
,pld,L,,,,Polari,I
,ple,L,,,,Palu'e,I
,plg,L,,,,Pilagá,I
,plh,L,,,,Paulohi,I
,pli,H,pi,pli,pli,Pali,I
,plk,L,,,,Kohistani Shina,I
,pll,L,,,,Shwe Palaung,I
,pln,L,,,,Palenquero,I
,plo,L,,,,Oluta Popoluca,I
,plq,H,,,,Palaic,I
,plr,L,,,,Palaka Senoufo,I
,pls,L,,,,San Marcos Tlacoyalco Popoloca,I
,plt,L,,,,Plateau Malagasy,I
,plu,L,,,,Palikúr,I
,plv,L,,,,Southwest Palawano,I
,plw,L,,,,Brooke's Point Palawano,I
,ply,L,,,,Bolyu,I
,plz,L,,,,Paluan,I
,pma,L,,,,Paama,I
,pmb,L,,,,Pambia,I
,pmd,E,,,,Pallanganmiddang,I
,pme,L,,,,Pwaamei,I
,pmf,L,,,,Pamona,I
,pmh,H,,,,Māhārāṣṭri Prākrit,I
,pmi,L,,,,Northern Pumi,I
,pmj,L,,,,Southern Pumi,I
,pml,E,,,,Lingua Franca,I
,pmm,L,,,,Pomo,I
,pmn,L,,,,Pam,I
,pmo,L,,,,Pom,I
,pmq,L,,,,Northern Pame,I
,pmr,L,,,,Paynamar,I
,pms,L,,,,Piemontese,I
,pmt,L,,,,Tuamotuan,I
,pmw,L,,,,Plains Miwok,I
,pmx,L,,,,Poumei Naga,I
,pmy,L,,,,Papuan Malay,I
,pmz,E,,,,Southern Pame,I
,pna,L,,,,Punan Bah-Biau,I
,pnb,L,,,,Western Panjabi,I
,pnc,L,,,,Pannei,I
,pnd,L,,,,Mpinda,I
,pne,L,,,,Western Penan,I
,png,L,,,,Pangu,I
,pnh,L,,,,Penrhyn,I
,pni,L,,,,Aoheng,I
,pnj,E,,,,Pinjarup,I
,pnk,L,,,,Paunaka,I
,pnl,L,,,,Paleni,I
,pnm,L,,,,Punan Batu 1,I
,pnn,L,,,,Pinai-Hagahai,I
,pno,E,,,,Panobo,I
,pnp,L,,,,Pancana,I
,pnq,L,,,,Pana (Burkina Faso),I
,pnr,L,,,,Panim,I
,pns,L,,,,Ponosakan,I
,pnt,L,,,,Pontic,I
,pnu,L,,,,Jiongnai Bunu,I
,pnv,L,,,,Pinigura,I
,pnw,L,,,,Banyjima,I
,pnx,L,,,,Phong-Kniang,I
,pny,L,,,,Pinyin,I
,pnz,L,,,,Pana (Central African Republic),I
,poc,L,,,,Poqomam,I
,poe,L,,,,San Juan Atzingo Popoloca,I
,pof,L,,,,Poke,I
,pog,E,,,,Potiguára,I
,poh,L,,,,Poqomchi',I
,poi,L,,,,Highland Popoluca,I
,pok,L,,,,Pokangá,I
,pol,L,pl,pol,pol,Polish,I
,pom,L,,,,Southeastern Pomo,I
,pon,L,,pon,pon,Pohnpeian,I
,poo,E,,,,Central Pomo,I
,pop,L,,,,Pwapwâ,I
,poq,L,,,,Texistepec Popoluca,I
,por,L,pt,por,por,Portuguese,I
,pos,L,,,,Sayula Popoluca,I
,pot,L,,,,Potawatomi,I
,pov,L,,,,Upper Guinea Crioulo,I
,pow,L,,,,San Felipe Otlaltepec Popoloca,I
,pox,E,,,,Polabian,I
,poy,L,,,,Pogolo,I
,ppe,L,,,,Papi,I
,ppi,L,,,,Paipai,I
,ppk,L,,,,Uma,I
,ppl,L,,,,Pipil,I
,ppm,L,,,,Papuma,I
,ppn,L,,,,Papapana,I
,ppo,L,,,,Folopa,I
,ppp,L,,,,Pelende,I
,ppq,L,,,,Pei,I
,pps,L,,,,San Luís Temalacayuca Popoloca,I
,ppt,L,,,,Pare,I
,ppu,E,,,,Papora,I
,pqa,L,,,,Pa'a,I
,pqm,L,,,,Malecite-Passamaquoddy,I
,prc,L,,,,Parachi,I
,prd,L,,,,Parsi-Dari,I
,pre,L,,,,Principense,I
,prf,L,,,,Paranan,I
,prg,L,,,,Prussian,I
,prh,L,,,,Porohanon,I
,pri,L,,,,Paicî,I
,prk,L,,,,Parauk,I
,prl,L,,,,Peruvian Sign Language,I
,prm,L,,,,Kibiri,I
,prn,L,,,,Prasuni,I
,pro,H,,pro,pro,Old Provençal (to 1500),I
,prq,L,,,,Ashéninka Perené,I
,prr,E,,,,Puri,I
,prs,L,,,,Dari,I
,prt,L,,,,Phai,I
,pru,L,,,,Puragi,I
,prw,L,,,,Parawen,I
,prx,L,,,,Purik,I
,prz,L,,,,Providencia Sign Language,I
,psa,L,,,,Asue Awyu,I
,psc,L,,,,Iranian Sign Language,I
,psd,L,,,,Plains Indian Sign Language,I
,pse,L,,,,Central Malay,I
,psg,L,,,,Penang Sign Language,I
,psh,L,,,,Southwest Pashai,I
,psi,L,,,,Southeast Pashai,I
,psl,L,,,,Puerto Rican Sign Language,I
,psm,E,,,,Pauserna,I
,psn,L,,,,Panasuan,I
,pso,L,,,,Polish Sign Language,I
,psp,L,,,,Philippine Sign Language,I
,psq,L,,,,Pasi,I
,psr,L,,,,Portuguese Sign Language,I
,pss,L,,,,Kaulong,I
,pst,L,,,,Central Pashto,I
,psu,H,,,,Sauraseni Prākrit,I
,psw,L,,,,Port Sandwich,I
,psy,E,,,,Piscataway,I
,pta,L,,,,Pai Tavytera,I
,pth,E,,,,Pataxó Hã-Ha-Hãe,I
,pti,L,,,,Pindiini,I
,ptn,L,,,,Patani,I
,pto,L,,,,Zo'é,I
,ptp,L,,,,Patep,I
,ptq,L,,,,Pattapu,I
,ptr,L,,,,Piamatsina,I
,ptt,L,,,,Enrekang,I
,ptu,L,,,,Bambam,I
,ptv,L,,,,Port Vato,I
,ptw,E,,,,Pentlatch,I
,pty,L,,,,Pathiya,I
,pua,L,,,,Western Highland Purepecha,I
,pub,L,,,,Purum,I
,puc,L,,,,Punan Merap,I
,pud,L,,,,Punan Aput,I
,pue,E,,,,Puelche,I
,puf,L,,,,Punan Merah,I
,pug,L,,,,Phuie,I
,pui,L,,,,Puinave,I
,puj,L,,,,Punan Tubu,I
,pum,L,,,,Puma,I
,puo,L,,,,Puoc,I
,pup,L,,,,Pulabu,I
,puq,E,,,,Puquina,I
,pur,L,,,,Puruborá,I
,pus,L,ps,pus,pus,Pushto,M
,put,L,,,,Putoh,I
,puu,L,,,,Punu,I
,puw,L,,,,Puluwatese,I
,pux,L,,,,Puare,I
,puy,E,,,,Purisimeño,I
,pwa,L,,,,Pawaia,I
,pwb,L,,,,Panawa,I
,pwg,L,,,,Gapapaiwa,I
,pwi,E,,,,Patwin,I
,pwm,L,,,,Molbog,I
,pwn,L,,,,Paiwan,I
,pwo,L,,,,Pwo Western Karen,I
,pwr,L,,,,Powari,I
,pww,L,,,,Pwo Northern Karen,I
,pxm,L,,,,Quetzaltepec Mixe,I
,pye,L,,,,Pye Krumen,I
,pym,L,,,,Fyam,I
,pyn,L,,,,Poyanáwa,I
,pys,L,,,,Paraguayan Sign Language,I
,pyu,L,,,,Puyuma,I
,pyx,H,,,,Pyu (Myanmar),I
,pyy,L,,,,Pyen,I
,pze,L,,,,Pesse,I
,pzh,L,,,,Pazeh,I
,pzn,L,,,,Jejara Naga,I
,qua,L,,,,Quapaw,I
,qub,L,,,,Huallaga Huánuco Quechua,I
,quc,L,,,,K'iche',I
,qud,L,,,,Calderón Highland Quichua,I
,que,L,qu,que,que,Quechua,M
,quf,L,,,,Lambayeque Quechua,I
,qug,L,,,,Chimborazo Highland Quichua,I
,quh,L,,,,South Bolivian Quechua,I
,qui,L,,,,Quileute,I
,quk,L,,,,Chachapoyas Quechua,I
,qul,L,,,,North Bolivian Quechua,I
,qum,L,,,,Sipacapense,I
,qun,E,,,,Quinault,I
,qup,L,,,,Southern Pastaza Quechua,I
,quq,L,,,,Quinqui,I
,qur,L,,,,Yanahuanca Pasco Quechua,I
,qus,L,,,,Santiago del Estero Quichua,I
,quv,L,,,,Sacapulteco,I
,quw,L,,,,Tena Lowland Quichua,I
,qux,L,,,,Yauyos Quechua,I
,quy,L,,,,Ayacucho Quechua,I
,quz,L,,,,Cusco Quechua,I
,qva,L,,,,Ambo-Pasco Quechua,I
,qvc,L,,,,Cajamarca Quechua,I
,qve,L,,,,Eastern Apurímac Quechua,I
,qvh,L,,,,Huamalíes-Dos de Mayo Huánuco Quechua,I
,qvi,L,,,,Imbabura Highland Quichua,I
,qvj,L,,,,Loja Highland Quichua,I
,qvl,L,,,,Cajatambo North Lima Quechua,I
,qvm,L,,,,Margos-Yarowilca-Lauricocha Quechua,I
,qvn,L,,,,North Junín Quechua,I
,qvo,L,,,,Napo Lowland Quechua,I
,qvp,L,,,,Pacaraos Quechua,I
,qvs,L,,,,San Martín Quechua,I
,qvw,L,,,,Huaylla Wanca Quechua,I
,qvy,L,,,,Queyu,I
,qvz,L,,,,Northern Pastaza Quichua,I
,qwa,L,,,,Corongo Ancash Quechua,I
,qwc,H,,,,Classical Quechua,I
,qwh,L,,,,Huaylas Ancash Quechua,I
,qwm,E,,,,Kuman (Russia),I
,qws,L,,,,Sihuas Ancash Quechua,I
,qwt,E,,,,Kwalhioqua-Tlatskanai,I
,qxa,L,,,,Chiquián Ancash Quechua,I
,qxc,L,,,,Chincha Quechua,I
,qxh,L,,,,Panao Huánuco Quechua,I
,qxl,L,,,,Salasaca Highland Quichua,I
,qxn,L,,,,Northern Conchucos Ancash Quechua,I
,qxo,L,,,,Southern Conchucos Ancash Quechua,I
,qxp,L,,,,Puno Quechua,I
,qxq,L,,,,Qashqa'i,I
,qxr,L,,,,Cañar Highland Quichua,I
,qxs,L,,,,Southern Qiang,I
,qxt,L,,,,Santa Ana de Tusi Pasco Quechua,I
,qxu,L,,,,Arequipa-La Unión Quechua,I
,qxw,L,,,,Jauja Wanca Quechua,I
,qya,C,,,,Quenya,I
,qyp,E,,,,Quiripi,I
,raa,L,,,,Dungmali,I
,rab,L,,,,Camling,I
,rac,L,,,,Rasawa,I
,rad,L,,,,Rade,I
,raf,L,,,,Western Meohang,I
,rag,L,,,,Logooli,I
,rah,L,,,,Rabha,I
,rai,L,,,,Ramoaaina,I
,raj,L,,raj,raj,Rajasthani,M
,rak,L,,,,Tulu-Bohuai,I
,ral,L,,,,Ralte,I
,ram,L,,,,Canela,I
,ran,L,,,,Riantana,I
,rao,L,,,,Rao,I
,rap,L,,rap,rap,Rapanui,I
,raq,L,,,,Saam,I
,rar,L,,rar,rar,Rarotongan,I
,ras,L,,,,Tegali,I
,rat,L,,,,Razajerdi,I
,rau,L,,,,Raute,I
,rav,L,,,,Sampang,I
,raw,L,,,,Rawang,I
,rax,L,,,,Rang,I
,ray,L,,,,Rapa,I
,raz,L,,,,Rahambuu,I
,rbb,L,,,,Rumai Palaung,I
,rbk,L,,,,Northern Bontok,I
,rbl,L,,,,Miraya Bikol,I
,rbp,E,,,,Barababaraba,I
,rcf,L,,,,Réunion Creole French,I
,rdb,L,,,,Rudbari,I
,rea,L,,,,Rerau,I
,reb,L,,,,Rembong,I
,ree,L,,,,Rejang Kayan,I
,reg,L,,,,Kara (Tanzania),I
,rei,L,,,,Reli,I
,rej,L,,,,Rejang,I
,rel,L,,,,Rendille,I
,rem,E,,,,Remo,I
,ren,L,,,,Rengao,I
,rer,E,,,,Rer Bare,I
,res,L,,,,Reshe,I
,ret,L,,,,Retta,I
,rey,L,,,,Reyesano,I
,rga,L,,,,Roria,I
,rge,L,,,,Romano-Greek,I
,rgk,E,,,,Rangkas,I
,rgn,L,,,,Romagnol,I
,rgr,L,,,,Resígaro,I
,rgs,L,,,,Southern Roglai,I
,rgu,L,,,,Ringgou,I
,rhg,L,,,,Rohingya,I
,rhp,L,,,,Yahang,I
,ria,L,,,,Riang (India),I
,rib,L,,,,Bribri Sign Language,I
,rif,L,,,,Tarifit,I
,ril,L,,,,Riang Lang,I
,rim,L,,,,Nyaturu,I
,rin,L,,,,Nungu,I
,rir,L,,,,Ribun,I
,rit,L,,,,Ritharrngu,I
,riu,L,,,,Riung,I
,rjg,L,,,,Rajong,I
,rji,L,,,,Raji,I
,rjs,L,,,,Rajbanshi,I
,rka,L,,,,Kraol,I
,rkb,L,,,,Rikbaktsa,I
,rkh,L,,,,Rakahanga-Manihiki,I
,rki,L,,,,Rakhine,I
,rkm,L,,,,Marka,I
,rkt,L,,,,Rangpuri,I
,rkw,E,,,,Arakwal,I
,rma,L,,,,Rama,I
,rmb,L,,,,Rembarrnga,I
,rmc,L,,,,Carpathian Romani,I
,rmd,E,,,,Traveller Danish,I
,rme,L,,,,Angloromani,I
,rmf,L,,,,Kalo Finnish Romani,I
,rmg,L,,,,Traveller Norwegian,I
,rmh,L,,,,Murkim,I
,rmi,L,,,,Lomavren,I
,rmk,L,,,,Romkun,I
,rml,L,,,,Baltic Romani,I
,rmm,L,,,,Roma,I
,rmn,L,,,,Balkan Romani,I
,rmo,L,,,,Sinte Romani,I
,rmp,L,,,,Rempi,I
,rmq,L,,,,Caló,I
,rms,L,,,,Romanian Sign Language,I
,rmt,L,,,,Domari,I
,rmu,L,,,,Tavringer Romani,I
,rmv,C,,,,Romanova,I
,rmw,L,,,,Welsh Romani,I
,rmx,L,,,,Romam,I
,rmy,L,,,,Vlax Romani,I
,rmz,L,,,,Marma,I
,rnb,L,,,,Brunca Sign Language,I
,rnd,L,,,,Ruund,I
,rng,L,,,,Ronga,I
,rnl,L,,,,Ranglong,I
,rnn,L,,,,Roon,I
,rnp,L,,,,Rongpo,I
,rnr,E,,,,Nari Nari,I
,rnw,L,,,,Rungwa,I
,rob,L,,,,Tae',I
,roc,L,,,,Cacgia Roglai,I
,rod,L,,,,Rogo,I
,roe,L,,,,Ronji,I
,rof,L,,,,Rombo,I
,rog,L,,,,Northern Roglai,I
,roh,L,rm,roh,roh,Romansh,I
,rol,L,,,,Romblomanon,I
,rom,L,,rom,rom,Romany,M
,ron,L,ro,rum,ron,Romanian,I
,roo,L,,,,Rotokas,I
,rop,L,,,,Kriol,I
,ror,L,,,,Rongga,I
,rou,L,,,,Runga,I
,row,L,,,,Dela-Oenale,I
,rpn,L,,,,Repanbitip,I
,rpt,L,,,,Rapting,I
,rri,L,,,,Ririo,I
,rrm,E,,,,Moriori,I
,rro,L,,,,Waima,I
,rrt,E,,,,Arritinngithigh,I
,rsb,L,,,,Romano-Serbian,I
,rsk,L,,,,Ruthenian,I
,rsl,L,,,,Russian Sign Language,I
,rsm,L,,,,Miriwoong Sign Language,I
,rsn,L,,,,Rwandan Sign Language,I
,rsw,L,,,,Rishiwa,I
,rtc,L,,,,Rungtu Chin,I
,rth,L,,,,Ratahan,I
,rtm,L,,,,Rotuman,I
,rts,E,,,,Yurats,I
,rtw,L,,,,Rathawi,I
,rub,L,,,,Gungu,I
,ruc,L,,,,Ruuli,I
,rue,L,,,,Rusyn,I
,ruf,L,,,,Luguru,I
,rug,L,,,,Roviana,I
,ruh,L,,,,Ruga,I
,rui,L,,,,Rufiji,I
,ruk,L,,,,Che,I
,run,L,rn,run,run,Rundi,I
,ruo,L,,,,Istro Romanian,I
,rup,L,,rup,rup,Macedo-Romanian,I
,ruq,L,,,,Megleno Romanian,I
,rus,L,ru,rus,rus,Russian,I
,rut,L,,,,Rutul,I
,ruu,L,,,,Lanas Lobu,I
,ruy,L,,,,Mala (Nigeria),I
,ruz,L,,,,Ruma,I
,rwa,L,,,,Rawo,I
,rwk,L,,,,Rwa,I
,rwl,L,,,,Ruwila,I
,rwm,L,,,,Amba (Uganda),I
,rwo,L,,,,Rawa,I
,rwr,L,,,,Marwari (India),I
,rxd,L,,,,Ngardi,I
,rxw,E,,,,Karuwali,I
,ryn,L,,,,Northern Amami-Oshima,I
,rys,L,,,,Yaeyama,I
,ryu,L,,,,Central Okinawan,I
,rzh,L,,,,Rāziḥī,I
,saa,L,,,,Saba,I
,sab,L,,,,Buglere,I
,sac,L,,,,Meskwaki,I
,sad,L,,sad,sad,Sandawe,I
,sae,L,,,,Sabanê,I
,saf,L,,,,Safaliba,I
,sag,L,sg,sag,sag,Sango,I
,sah,L,,sah,sah,Yakut,I
,saj,L,,,,Sahu,I
,sak,L,,,,Sake,I
,sam,E,,sam,sam,Samaritan Aramaic,I
,san,H,sa,san,san,Sanskrit,M
,sao,L,,,,Sause,I
,saq,L,,,,Samburu,I
,sar,E,,,,Saraveca,I
,sas,L,,sas,sas,Sasak,I
,sat,L,,sat,sat,Santali,I
,sau,L,,,,Saleman,I
,sav,L,,,,Saafi-Saafi,I
,saw,L,,,,Sawi,I
,sax,L,,,,Sa,I
,say,L,,,,Saya,I
,saz,L,,,,Saurashtra,I
,sba,L,,,,Ngambay,I
,sbb,L,,,,Simbo,I
,sbc,L,,,,Kele (Papua New Guinea),I
,sbd,L,,,,Southern Samo,I
,sbe,L,,,,Saliba,I
,sbf,L,,,,Chabu,I
,sbg,L,,,,Seget,I
,sbh,L,,,,Sori-Harengan,I
,sbi,L,,,,Seti,I
,sbj,L,,,,Surbakhal,I
,sbk,L,,,,Safwa,I
,sbl,L,,,,Botolan Sambal,I
,sbm,L,,,,Sagala,I
,sbn,L,,,,Sindhi Bhil,I
,sbo,L,,,,Sabüm,I
,sbp,L,,,,Sangu (Tanzania),I
,sbq,L,,,,Sileibi,I
,sbr,L,,,,Sembakung Murut,I
,sbs,L,,,,Subiya,I
,sbt,L,,,,Kimki,I
,sbu,L,,,,Stod Bhoti,I
,sbv,H,,,,Sabine,I
,sbw,L,,,,Simba,I
,sbx,L,,,,Seberuang,I
,sby,L,,,,Soli,I
,sbz,L,,,,Sara Kaba,I
,scb,L,,,,Chut,I
,sce,L,,,,Dongxiang,I
,scf,L,,,,San Miguel Creole French,I
,scg,L,,,,Sanggau,I
,sch,L,,,,Sakachep,I
,sci,L,,,,Sri Lankan Creole Malay,I
,sck,L,,,,Sadri,I
,scl,L,,,,Shina,I
,scn,L,,scn,scn,Sicilian,I
,sco,L,,sco,sco,Scots,I
,scp,L,,,,Hyolmo,I
,scq,L,,,,Sa'och,I
,scs,L,,,,North Slavey,I
,sct,L,,,,Southern Katang,I
,scu,L,,,,Shumcho,I
,scv,L,,,,Sheni,I
,scw,L,,,,Sha,I
,scx,H,,,,Sicel,I
,scz,L,,,,Shaetlan,I
,sda,L,,,,Toraja-Sa'dan,I
,sdb,L,,,,Shabak,I
,sdc,L,,,,Sassarese Sardinian,I
,sde,L,,,,Surubu,I
,sdf,L,,,,Sarli,I
,sdg,L,,,,Savi,I
,sdh,L,,,,Southern Kurdish,I
,sdj,L,,,,Suundi,I
,sdk,L,,,,Sos Kundi,I
,sdl,L,,,,Saudi Arabian Sign Language,I
,sdn,L,,,,Gallurese Sardinian,I
,sdo,L,,,,Bukar-Sadung Bidayuh,I
,sdp,L,,,,Sherdukpen,I
,sdq,L,,,,Semandang,I
,sdr,L,,,,Oraon Sadri,I
,sds,E,,,,Sened,I
,sdt,E,,,,Shuadit,I
,sdu,L,,,,Sarudu,I
,sdx,L,,,,Sibu Melanau,I
,sdz,L,,,,Sallands,I
,sea,L,,,,Semai,I
,seb,L,,,,Shempire Senoufo,I
,sec,L,,,,Sechelt,I
,sed,L,,,,Sedang,I
,see,L,,,,Seneca,I
,sef,L,,,,Cebaara Senoufo,I
,seg,L,,,,Segeju,I
,seh,L,,,,Sena,I
,sei,L,,,,Seri,I
,sej,L,,,,Sene,I
,sek,L,,,,Sekani,I
,sel,L,,sel,sel,Selkup,I
,sen,L,,,,Nanerigé Sénoufo,I
,seo,L,,,,Suarmin,I
,sep,L,,,,Sìcìté Sénoufo,I
,seq,L,,,,Senara Sénoufo,I
,ser,L,,,,Serrano,I
,ses,L,,,,Koyraboro Senni Songhai,I
,set,L,,,,Sentani,I
,seu,L,,,,Serui-Laut,I
,sev,L,,,,Nyarafolo Senoufo,I
,sew,L,,,,Sewa Bay,I
,sey,L,,,,Secoya,I
,sez,L,,,,Senthang Chin,I
,sfb,L,,,,Langue des signes de Belgique Francophone,I
,sfe,L,,,,Eastern Subanen,I
,sfm,L,,,,Small Flowery Miao,I
,sfs,L,,,,South African Sign Language,I
,sfw,L,,,,Sehwi,I
,sga,H,,sga,sga,Old Irish (to 900),I
,sgb,L,,,,Mag-antsi Ayta,I
,sgc,L,,,,Kipsigis,I
,sgd,L,,,,Surigaonon,I
,sge,L,,,,Segai,I
,sgg,L,,,,Swiss-German Sign Language,I
,sgh,L,,,,Shughni,I
,sgi,L,,,,Suga,I
,sgj,L,,,,Surgujia,I
,sgk,L,,,,Sangkong,I
,sgm,E,,,,Singa,I
,sgp,L,,,,Singpho,I
,sgr,L,,,,Sangisari,I
,sgs,L,,,,Samogitian,I
,sgt,L,,,,Brokpake,I
,sgu,L,,,,Salas,I
,sgw,L,,,,Sebat Bet Gurage,I
,sgx,L,,,,Sierra Leone Sign Language,I
,sgy,L,,,,Sanglechi,I
,sgz,L,,,,Sursurunga,I
,sha,L,,,,Shall-Zwall,I
,shb,L,,,,Ninam,I
,shc,L,,,,Sonde,I
,shd,L,,,,Kundal Shahi,I
,she,L,,,,Sheko,I
,shg,L,,,,Shua,I
,shh,L,,,,Shoshoni,I
,shi,L,,,,Tachelhit,I
,shj,L,,,,Shatt,I
,shk,L,,,,Shilluk,I
,shl,L,,,,Shendu,I
,shm,L,,,,Shahrudi,I
,shn,L,,shn,shn,Shan,I
,sho,L,,,,Shanga,I
,shp,L,,,,Shipibo-Conibo,I
,shq,L,,,,Sala,I
,shr,L,,,,Shi,I
,shs,L,,,,Shuswap,I
,sht,E,,,,Shasta,I
,shu,L,,,,Chadian Arabic,I
,shv,L,,,,Shehri,I
,shw,L,,,,Shwai,I
,shx,L,,,,She,I
,shy,L,,,,Tachawit,I
,shz,L,,,,Syenara Senoufo,I
,sia,E,,,,Akkala Sami,I
,sib,L,,,,Sebop,I
,sid,L,,sid,sid,Sidamo,I
,sie,L,,,,Simaa,I
,sif,L,,,,Siamou,I
,sig,L,,,,Paasaal,I
,sih,L,,,,Zire,I
,sii,L,,,,Shom Peng,I
,sij,L,,,,Numbami,I
,sik,L,,,,Sikiana,I
,sil,L,,,,Tumulung Sisaala,I
,sim,L,,,,Mende (Papua New Guinea),I
,sin,L,si,sin,sin,Sinhala,I
,sip,L,,,,Sikkimese,I
,siq,L,,,,Sonia,I
,sir,L,,,,Siri,I
,sis,E,,,,Siuslaw,I
,siu,L,,,,Sinagen,I
,siv,L,,,,Sumariup,I
,siw,L,,,,Siwai,I
,six,L,,,,Sumau,I
,siy,L,,,,Sivandi,I
,siz,L,,,,Siwi,I
,sja,L,,,,Epena,I
,sjb,L,,,,Sajau Basap,I
,sjc,L,,,,Shaojiang Chinese,I
,sjd,L,,,,Kildin Sami,I
,sje,L,,,,Pite Sami,I
,sjg,L,,,,Assangori,I
,sjk,E,,,,Kemi Sami,I
,sjl,L,,,,Sajalong,I
,sjm,L,,,,Mapun,I
,sjn,C,,,,Sindarin,I
,sjo,L,,,,Xibe,I
,sjp,L,,,,Surjapuri,I
,sjr,L,,,,Siar-Lak,I
,sjs,E,,,,Senhaja De Srair,I
,sjt,L,,,,Ter Sami,I
,sju,L,,,,Ume Sami,I
,sjw,L,,,,Shawnee,I
,ska,L,,,,Skagit,I
,skb,L,,,,Saek,I
,skc,L,,,,Ma Manda,I
,skd,L,,,,Southern Sierra Miwok,I
,ske,L,,,,Seke (Vanuatu),I
,skf,L,,,,Sakirabiá,I
,skg,L,,,,Sakalava Malagasy,I
,skh,L,,,,Sikule,I
,ski,L,,,,Sika,I
,skj,L,,,,Seke (Nepal),I
,skm,L,,,,Kutong,I
,skn,L,,,,Kolibugan Subanon,I
,sko,L,,,,Seko Tengah,I
,skp,L,,,,Sekapan,I
,skq,L,,,,Sininkere,I
,skr,L,,,,Saraiki,I
,sks,L,,,,Maia,I
,skt,L,,,,Sakata,I
,sku,L,,,,Sakao,I
,skv,L,,,,Skou,I
,skw,E,,,,Skepi Creole Dutch,I
,skx,L,,,,Seko Padang,I
,sky,L,,,,Sikaiana,I
,skz,L,,,,Sekar,I
,slc,L,,,,Sáliba,I
,sld,L,,,,Sissala,I
,sle,L,,,,Sholaga,I
,slf,L,,,,Swiss-Italian Sign Language,I
,slg,L,,,,Selungai Murut,I
,slh,L,,,,Southern Puget Sound Salish,I
,sli,L,,,,Lower Silesian,I
,slj,L,,,,Salumá,I
,slk,L,sk,slo,slk,Slovak,I
,sll,L,,,,Salt-Yui,I
,slm,L,,,,Pangutaran Sama,I
,sln,E,,,,Salinan,I
,slp,L,,,,Lamaholot,I
,slr,L,,,,Salar,I
,sls,L,,,,Singapore Sign Language,I
,slt,L,,,,Sila,I
,slu,L,,,,Selaru,I
,slv,L,sl,slv,slv,Slovenian,I
,slw,L,,,,Sialum,I
,slx,L,,,,Salampasu,I
,sly,L,,,,Selayar,I
,slz,L,,,,Ma'ya,I
,sma,L,,sma,sma,Southern Sami,I
,smb,L,,,,Simbari,I
,smc,E,,,,Som,I
,sme,L,se,sme,sme,Northern Sami,I
,smf,L,,,,Auwe,I
,smg,L,,,,Simbali,I
,smh,L,,,,Samei,I
,smj,L,,smj,smj,Lule Sami,I
,smk,L,,,,Bolinao,I
,sml,L,,,,Central Sama,I
,smm,L,,,,Musasa,I
,smn,L,,smn,smn,Inari Sami,I
,smo,L,sm,smo,smo,Samoan,I
,smp,E,,,,Samaritan,I
,smq,L,,,,Samo,I
,smr,L,,,,Simeulue,I
,sms,L,,sms,sms,Skolt Sami,I
,smt,L,,,,Simte,I
,smu,E,,,,Somray,I
,smv,L,,,,Samvedi,I
,smw,L,,,,Sumbawa,I
,smx,L,,,,Samba,I
,smy,L,,,,Semnani,I
,smz,L,,,,Simeku,I
,sna,L,sn,sna,sna,Shona,I
,snc,L,,,,Sinaugoro,I
,snd,L,sd,snd,snd,Sindhi,I
,sne,L,,,,Bau Bidayuh,I
,snf,L,,,,Noon,I
,sng,L,,,,Sanga (Democratic Republic of Congo),I
,sni,E,,,,Sensi,I
,snj,L,,,,Riverain Sango,I
,snk,L,,snk,snk,Soninke,I
,snl,L,,,,Sangil,I
,snm,L,,,,Southern Ma'di,I
,snn,L,,,,Siona,I
,sno,L,,,,Snohomish,I
,snp,L,,,,Siane,I
,snq,L,,,,Sangu (Gabon),I
,snr,L,,,,Sihan,I
,sns,L,,,,South West Bay,I
,snu,L,,,,Senggi,I
,snv,L,,,,Sa'ban,I
,snw,L,,,,Selee,I
,snx,L,,,,Sam,I
,sny,L,,,,Saniyo-Hiyewe,I
,snz,L,,,,Kou,I
,soa,L,,,,Thai Song,I
,sob,L,,,,Sobei,I
,soc,L,,,,So (Democratic Republic of Congo),I
,sod,L,,,,Songoora,I
,soe,L,,,,Songomeno,I
,sog,H,,sog,sog,Sogdian,I
,soh,L,,,,Aka,I
,soi,L,,,,Sonha,I
,soj,L,,,,Soi,I
,sok,L,,,,Sokoro,I
,sol,L,,,,Solos,I
,som,L,so,som,som,Somali,I
,soo,L,,,,Songo,I
,sop,L,,,,Songe,I
,soq,L,,,,Kanasi,I
,sor,L,,,,Somrai,I
,sos,L,,,,Seeku,I
,sot,L,st,sot,sot,Southern Sotho,I
,sou,L,,,,Southern Thai,I
,sov,L,,,,Sonsorol,I
,sow,L,,,,Sowanda,I
,sox,L,,,,Swo,I
,soy,L,,,,Miyobe,I
,soz,L,,,,Temi,I
